transaction_id,transaction_date,amount,account_type,category,business_unit,region,customer_id,vendor_id,description
TRX109191,02-10-2022,29165.33,Revenue,Service,Enterprise,South,CUST10110,,Note area firm begin southern reality impact.
TRX109192,02-12-2023,166192.40,Revenue,Subscription,Online,East,CUST10083,,Little region man event role focus ago.
TRX109193,07-03-2023,76025.08,Revenue,Subscription,Online,East,CUST10201,,Company suffer follow tough cultural pressure economy.
TRX109194,03-08-2022,-66649.29,Expense,Utilities,Online,South,,VEND1007,No instead direction figure tend second young.
TRX109195,14-02-2023,18031.38,Equity,Equity,Online,East,,,Under gun subject effect well.
TRX109196,29-10-2023,-44404.67,Expense,Supplies,Enterprise,North,,VEND1060,Operation ready direction environmental.
TRX109197,07-05-2023,192919.63,Revenue,Product,Online,South,CUST10199,,Machine source wide create reflect way.
TRX109198,25-01-2023,-11379.58,Expense,Supplies,Retail,North,,VEND1077,Material firm moment account film tell who.
TRX109199,25-10-2022,123039.70,Revenue,Service,Retail,North,CUST10214,,Like become senior individual upon.
TRX109200,21-10-2023,196321.46,Revenue,Service,Online,North,CUST10012,,Go carry why reach threat increase.
TRX109201,03-07-2022,18955.12,Asset,Asset,Retail,West,,,Most person any single near enjoy.
TRX109202,07-07-2022,-47513.99,Expense,Supplies,Enterprise,South,,VEND1074,Note last walk guy.
TRX109203,15-11-2022,119560.84,Revenue,Service,Online,North,CUST10017,,Important place pass news.
TRX109204,29-04-2023,-63124.87,Expense,Other,Enterprise,South,,VEND1012,Know he lay name himself ten myself.
TRX109205,26-05-2022,-10208.60,Expense,Utilities,Enterprise,North,,VEND1117,Take around carry minute western.
TRX109206,05-09-2022,-2972.83,Expense,Rent,Enterprise,West,,VEND1055,Laugh how student we feeling.
TRX109207,15-12-2022,20449.89,Liability,Liability,Enterprise,East,,,Any local relationship stand there throw positive.
TRX109208,10-11-2023,195758.04,Revenue,Service,Online,South,CUST10350,,Indeed provide arm movie because plant tonight.
TRX109209,28-08-2023,18019.28,Asset,Asset,Enterprise,East,,,That learn site science.
TRX109210,24-07-2022,147166.74,Revenue,Product,Enterprise,North,CUST10171,,A nature course until section.
TRX109211,06-11-2023,143472.83,Revenue,Product,Retail,East,CUST10314,,Finish paper rest network.
TRX109212,29-05-2023,-30324.25,Expense,Marketing,Retail,West,,VEND1111,Role unit fire tree writer summer loss.
TRX109213,08-08-2022,82004.37,Revenue,Subscription,Online,West,CUST10202,,Else fear around business.
TRX109214,27-07-2022,208364.27,Revenue,Product,Retail,North,CUST10131,,Staff others short group show board.
TRX109215,08-08-2022,220858.57,Revenue,Product,Retail,North,CUST10353,,Member ground soon house.
TRX109216,27-05-2023,115632.27,Revenue,Subscription,Retail,North,CUST10277,,In fire middle would level draw clear.
TRX109217,06-11-2023,213292.47,Revenue,Service,Enterprise,South,CUST10280,,Expect fire color big.
TRX109218,15-01-2023,125651.12,Revenue,Service,Retail,East,CUST10316,,Range modern agreement including message site at industry.
TRX109219,31-07-2022,-27949.86,Expense,Payroll,Retail,South,,VEND1041,Run choice stage poor someone hold pay.
TRX109220,24-08-2022,158492.22,Revenue,Service,Retail,East,CUST10302,,Development different phone stand avoid.
TRX109221,14-06-2023,239621.25,Revenue,Product,Online,East,CUST10315,,About argue concern rock better knowledge explain someone.
TRX109222,12-05-2022,168767.93,Revenue,Product,Enterprise,South,CUST10084,,Gun threat PM position foot.
TRX109223,16-02-2022,-27452.03,Expense,Supplies,Online,South,,VEND1088,Compare entire between face population line amount.
TRX109224,17-12-2023,173094.10,Revenue,Service,Retail,North,CUST10184,,Successful news anything course reduce simple candidate.
TRX109225,19-10-2023,-22432.42,Expense,Utilities,Online,West,,VEND1018,Event nice month major campaign factor.
TRX109226,06-02-2022,-8416.42,Expense,Payroll,Retail,North,,VEND1008,Easy painting car edge.
TRX109227,16-03-2022,130442.00,Revenue,Subscription,Retail,East,CUST10039,,Join throw magazine.
TRX109228,13-05-2022,48132.70,Revenue,Service,Online,South,CUST10145,,Staff myself personal them music garden.
TRX109229,29-09-2022,251557.64,Revenue,Service,Enterprise,West,CUST10115,,Trade beat attack as third seek any.
TRX109230,11-10-2023,92250.65,Revenue,Service,Retail,North,CUST10033,,Rise eat certain citizen.
TRX109231,08-06-2022,163334.10,Revenue,Subscription,Enterprise,North,CUST10304,,Front question according customer teacher top any son.
TRX109232,23-11-2022,215886.47,Revenue,Product,Enterprise,South,CUST10327,,Himself a particular many shake thing.
TRX109233,21-09-2022,-74326.03,Expense,Other,Enterprise,North,,VEND1046,These pick result which service face rock.
TRX109234,25-08-2022,173068.51,Revenue,Service,Online,South,CUST10289,,Three us a increase.
TRX109235,25-09-2022,107826.57,Revenue,Subscription,Enterprise,East,CUST10258,,Peace black concern represent.
TRX109236,04-11-2023,184986.40,Revenue,Product,Online,East,CUST10171,,Moment eye by total why tough reduce serious.
TRX109237,09-04-2023,81742.03,Revenue,Product,Retail,North,CUST10273,,Music upon recent TV occur.
TRX109238,02-08-2023,-16393.83,Expense,Supplies,Retail,East,,VEND1032,Hundred wish soldier enjoy.
TRX109239,21-12-2022,10426.88,Liability,Liability,Online,South,,,Southern hard commercial lead.
TRX109240,28-06-2023,101380.61,Revenue,Service,Retail,West,CUST10226,,Crime second national where assume the.
TRX109241,23-04-2023,92301.27,Revenue,Product,Online,West,CUST10091,,Behind head million perform range surface sea.
TRX109242,16-05-2022,-26616.41,Expense,Other,Online,East,,VEND1111,South discover stop hotel.
TRX109243,29-04-2022,-26712.79,Expense,Payroll,Retail,North,,VEND1004,Certain station customer source cell over.
TRX109244,10-06-2023,-44583.40,Expense,Marketing,Enterprise,North,,VEND1018,Cost soldier want see.
TRX109245,07-06-2023,130261.98,Revenue,Subscription,Retail,West,CUST10052,,Than book way.
TRX109246,23-03-2022,-49047.14,Expense,Other,Online,West,,VEND1023,Assume the expert water seem yes.
TRX109247,20-06-2022,-54454.09,Expense,Marketing,Online,South,,VEND1076,Call school bit cold subject building.
TRX109248,30-09-2023,-46601.77,Expense,Utilities,Enterprise,North,,VEND1093,Thought wear game most experience.
TRX109249,12-10-2023,25462.19,Liability,Liability,Retail,South,,,Data character on skill professor concern eat case.
TRX109250,20-03-2023,-31547.27,Expense,Other,Online,East,,VEND1037,Land walk relate standard travel.
TRX109251,12-06-2022,-54000.17,Expense,Utilities,Online,West,,VEND1006,Most two particularly owner out perform.
TRX109252,22-07-2022,-40817.05,Expense,Payroll,Enterprise,East,,VEND1076,Involve say its.
TRX109253,20-01-2022,-62144.29,Expense,Payroll,Enterprise,South,,VEND1057,White deep central agent.
TRX109254,09-02-2022,107261.08,Revenue,Product,Online,West,CUST10156,,Arm all same week cold.
TRX109255,14-11-2023,159074.86,Revenue,Product,Retail,North,CUST10104,,Study prove mean fear enjoy shoulder.
TRX109256,03-08-2023,-37074.68,Expense,Marketing,Retail,East,,VEND1084,Arrive agreement discussion.
TRX109257,15-03-2022,-28389.15,Expense,Payroll,Online,East,,VEND1064,Although dream ready.
TRX109258,04-05-2022,-8502.50,Expense,Rent,Enterprise,East,,VEND1082,Wind scientist any agency word treatment.
TRX109259,10-10-2022,11712.02,Liability,Liability,Online,North,,,Drug on meeting we system.
TRX109260,13-10-2022,17794.38,Asset,Asset,Retail,North,,,Against class traditional south contain list.
TRX109261,29-04-2022,-18861.73,Expense,Other,Retail,South,,VEND1105,Seven care nothing.
TRX109262,05-06-2023,-48484.40,Expense,Other,Enterprise,East,,VEND1080,Tv machine test fall chance mention.
TRX109263,02-01-2023,16279.59,Liability,Liability,Retail,North,,,Head back a similar tonight onto.
TRX109264,18-02-2022,17967.46,Asset,Asset,Enterprise,North,,,Mean she show fire never letter everything.
TRX109265,23-11-2023,-32050.55,Expense,Rent,Enterprise,East,,VEND1075,Tree feel each store oil media rise.
TRX109266,26-06-2023,-49048.20,Expense,Supplies,Enterprise,West,,VEND1039,Everybody sister yourself wall.
TRX109267,02-12-2023,-39358.32,Expense,Supplies,Online,North,,VEND1083,Animal dog still town.
TRX109268,22-05-2022,86552.04,Revenue,Service,Enterprise,West,CUST10319,,Human red discussion cell establish across report.
TRX109269,11-04-2023,58403.89,Revenue,Service,Enterprise,South,CUST10299,,Race experience from high citizen realize.
TRX109270,13-08-2023,220864.97,Revenue,Subscription,Online,South,CUST10012,,Board together try inside.
TRX109271,18-08-2022,-48526.79,Expense,Marketing,Retail,South,,VEND1050,Continue rather fear he.
TRX109272,13-03-2023,-20307.99,Expense,Rent,Online,East,,VEND1022,Describe say nothing professional prepare.
TRX109273,01-07-2023,100108.57,Revenue,Service,Online,South,CUST10368,,Political argue memory street majority have feeling little.
TRX109274,29-07-2022,-46901.23,Expense,Rent,Online,West,,VEND1048,Night somebody name.
TRX109275,15-06-2022,-67741.49,Expense,Other,Enterprise,West,,VEND1117,Far point modern whatever history in here.
TRX109276,19-03-2023,176992.63,Revenue,Subscription,Online,East,CUST10363,,Likely information cultural suddenly every.
TRX109277,30-10-2022,128577.44,Revenue,Product,Enterprise,West,CUST10053,,Likely lose parent opportunity.
TRX109278,08-08-2022,92427.06,Revenue,Service,Online,East,CUST10088,,Perform believe hair spend structure.
TRX109279,30-06-2022,33809.44,Asset,Asset,Online,South,,,Young until go specific.
TRX109280,16-06-2023,171466.40,Revenue,Product,Online,North,CUST10332,,Name old buy strategy fear production.
TRX109281,17-09-2023,255644.31,Revenue,Subscription,Online,South,CUST10358,,After win century away sound them ahead.
TRX109282,18-07-2022,176343.64,Revenue,Product,Online,South,CUST10075,,Foot give sign nice leader range cover.
TRX109283,03-11-2023,172799.52,Revenue,Product,Retail,North,CUST10182,,Would training check structure.
TRX109284,27-07-2023,125279.25,Revenue,Service,Enterprise,West,CUST10323,,Project building garden role eat.
TRX109285,27-10-2022,-33107.97,Expense,Supplies,Online,North,,VEND1111,Teach cause news civil successful world.
TRX109286,07-05-2023,141308.75,Revenue,Subscription,Retail,West,CUST10017,,White throw thousand last series.
TRX109287,25-01-2023,-2000.00,Expense,Other,Retail,East,,VEND1084,Degree society else security bit board.
TRX109288,31-05-2023,-94285.72,Expense,Rent,Online,West,,VEND1055,Can amount put number task.
TRX109289,03-08-2023,189259.54,Revenue,Subscription,Retail,West,CUST10038,,Realize upon lot thus everyone next for particular.
TRX109290,02-08-2023,176151.13,Revenue,Service,Enterprise,West,CUST10072,,Expect meeting analysis able.
TRX109291,06-04-2023,128018.05,Revenue,Subscription,Online,West,CUST10240,,Walk our mouth last.
TRX109292,03-06-2022,-48890.54,Expense,Supplies,Retail,North,,VEND1060,Whom draw type administration across character opportunity inside.
TRX109293,12-12-2022,-2509.43,Expense,Marketing,Online,North,,VEND1057,Different skin play join job my answer.
TRX109294,13-09-2022,286309.14,Revenue,Service,Online,South,CUST10362,,Teach result we sea partner trade southern.
TRX109295,11-04-2022,-51239.94,Expense,Other,Online,South,,VEND1020,Increase rather tax our.
TRX109296,04-11-2022,-40469.88,Expense,Rent,Enterprise,North,,VEND1017,Marriage sport turn.
TRX109297,18-01-2022,65258.64,Revenue,Subscription,Enterprise,West,CUST10359,,General create purpose scene.
TRX109298,04-12-2023,-10357.21,Expense,Utilities,Enterprise,North,,VEND1018,Into history appear give stop eat however.
TRX109299,14-03-2023,88671.73,Revenue,Subscription,Retail,North,CUST10085,,World really relationship management buy ability.
TRX109300,04-02-2023,-31790.76,Expense,Other,Retail,East,,VEND1022,Lose Democrat woman law approach alone feel.
TRX109301,02-11-2023,214573.41,Revenue,Service,Enterprise,West,CUST10316,,Factor impact age wish share.
TRX109302,21-03-2023,-48530.14,Expense,Utilities,Online,West,,VEND1099,Phone herself difference thank list drop.
TRX109303,17-10-2023,221660.53,Revenue,Product,Online,South,CUST10188,,Much body it perform outside standard cover partner.
TRX109304,06-07-2023,102717.79,Revenue,Product,Online,North,CUST10109,,Begin civil could number security bed.
TRX109305,26-11-2023,212835.72,Revenue,Product,Enterprise,East,CUST10128,,Military work energy style assume.
TRX109306,20-03-2022,182366.63,Revenue,Subscription,Online,South,CUST10241,,Source hold sign threat old lay.
TRX109307,26-05-2022,-33609.27,Expense,Rent,Enterprise,South,,VEND1075,Hospital develop fly little.
TRX109308,23-04-2022,-28489.64,Expense,Supplies,Enterprise,West,,VEND1074,She model wish pay start.
TRX109309,08-11-2023,30879.21,Liability,Liability,Retail,South,,,Most three local through.
TRX109310,08-07-2023,116594.98,Revenue,Subscription,Retail,West,CUST10124,,Show any newspaper.
TRX109311,09-09-2023,-32273.29,Expense,Marketing,Retail,East,,VEND1033,Challenge easy tell card.
TRX109312,09-03-2022,107584.34,Revenue,Subscription,Enterprise,South,CUST10107,,Able candidate less force.
TRX109313,22-03-2023,138465.94,Revenue,Product,Retail,North,CUST10151,,Adult future and understand.
TRX109314,06-07-2023,83051.31,Revenue,Subscription,Online,South,CUST10109,,Family laugh option yet church.
TRX109315,30-03-2023,137273.80,Revenue,Service,Retail,North,CUST10048,,Trip personal administration goal surface down.
TRX109316,14-10-2022,93517.74,Revenue,Service,Online,West,CUST10261,,Particular similar image woman.
TRX109317,31-12-2022,181997.47,Revenue,Service,Enterprise,West,CUST10360,,Record recent then plant will risk morning.
TRX109318,01-09-2023,108482.60,Revenue,Subscription,Enterprise,East,CUST10336,,Else official pull kid.
TRX109319,13-04-2022,-33598.05,Expense,Rent,Enterprise,South,,VEND1036,Mind authority notice box teach particular.
TRX109320,19-02-2022,25596.87,Asset,Asset,Online,West,,,Among today defense spring past rise hope.
TRX109321,30-12-2022,-37590.28,Expense,Marketing,Retail,West,,VEND1062,Case character someone full north compare community candidate.
TRX109322,15-01-2023,16566.60,Liability,Liability,Enterprise,South,,,Serve blue clearly as dog edge.
TRX109323,03-02-2022,146629.51,Revenue,Subscription,Retail,West,CUST10215,,Begin over admit season.
TRX109324,16-01-2022,311927.01,Revenue,Product,Online,East,CUST10277,,Season main level lead.
TRX109325,05-03-2022,-63473.86,Expense,Other,Retail,North,,VEND1028,Give stand also analysis true film.
TRX109326,15-07-2023,94026.59,Revenue,Product,Enterprise,South,CUST10261,,Even game meeting show card offer which.
TRX109327,20-03-2023,85022.55,Revenue,Service,Online,North,CUST10328,,Since sell sort science kid.
TRX109328,12-01-2023,101364.00,Revenue,Subscription,Enterprise,North,CUST10011,,You stock then local.
TRX109329,12-02-2023,143785.77,Revenue,Service,Online,East,CUST10201,,Wife street decade to break stop.
TRX109330,01-12-2023,-32649.00,Expense,Marketing,Retail,South,,VEND1093,Because or side across.
TRX109331,15-10-2023,-32093.62,Expense,Supplies,Enterprise,West,,VEND1089,Section foot have later he media reason.
TRX109332,06-12-2023,-2000.00,Expense,Other,Enterprise,North,,VEND1098,Maybe determine each him.
TRX109333,24-07-2022,132086.25,Revenue,Subscription,Enterprise,East,CUST10092,,Cut Democrat section term.
TRX109334,08-07-2022,-44739.93,Expense,Supplies,Online,West,,VEND1074,Remain including defense about.
TRX109335,17-02-2022,-34297.71,Expense,Payroll,Retail,East,,VEND1030,Total form ahead important.
TRX109336,07-08-2022,-18664.93,Expense,Other,Enterprise,West,,VEND1000,Into kid away our.
TRX109337,22-05-2022,-34414.01,Expense,Rent,Online,South,,VEND1017,Collection Republican have trial country.
TRX109338,08-02-2022,111253.24,Revenue,Subscription,Retail,West,CUST10029,,Operation but at tough hair environmental.
TRX109339,17-06-2023,75933.47,Revenue,Product,Retail,North,CUST10278,,Kind beautiful may morning.
TRX109340,30-05-2023,-42643.72,Expense,Rent,Online,South,,VEND1097,Memory away issue table different position range.
TRX109341,26-07-2022,220974.37,Revenue,Product,Retail,North,CUST10193,,Small dream local responsibility term return vote since.
TRX109342,26-03-2022,150517.96,Revenue,Product,Retail,West,CUST10130,,Movie director stop concern lay.
TRX109343,03-07-2022,146311.07,Revenue,Product,Online,North,CUST10058,,Money young sport run evidence rule.
TRX109344,28-08-2022,14622.53,Asset,Asset,Enterprise,North,,,Usually necessary beat.
TRX109345,27-11-2023,170712.84,Revenue,Product,Online,West,CUST10162,,If return nor.
TRX109346,26-09-2023,147702.18,Revenue,Subscription,Enterprise,North,CUST10048,,Continue church security hour beautiful wrong.
TRX109347,14-07-2023,111213.30,Revenue,Product,Retail,South,CUST10051,,Together energy top state list town.
TRX109348,10-07-2022,13317.37,Equity,Equity,Retail,North,,,Watch with left join attorney.
TRX109349,14-12-2023,-34020.53,Expense,Payroll,Retail,East,,VEND1060,Issue check forward.
TRX109350,02-12-2022,-34409.91,Expense,Utilities,Enterprise,North,,VEND1080,National team thank player.
TRX109351,01-06-2023,-41712.02,Expense,Payroll,Retail,West,,VEND1039,Wind bring over many.
TRX109352,23-12-2023,-33166.83,Expense,Other,Enterprise,North,,VEND1086,Fish little garden marriage add.
TRX109353,27-01-2022,-60344.88,Expense,Payroll,Online,East,,VEND1091,Drop style evening example specific back mention art.
TRX109354,01-01-2023,181284.23,Revenue,Service,Retail,North,CUST10195,,According language whatever.
TRX109355,06-05-2023,217013.82,Revenue,Service,Online,East,CUST10046,,Significant difference school teacher kind high answer able.
TRX109356,20-04-2022,-59081.77,Expense,Rent,Online,East,,VEND1019,Sing item number pull interesting.
TRX109357,28-07-2022,-86320.29,Expense,Payroll,Enterprise,North,,VEND1055,Cell glass fund her common I might.
TRX109358,11-10-2022,-14624.78,Expense,Other,Enterprise,North,,VEND1029,Cultural teacher activity interview everything small.
TRX109359,22-03-2022,-34682.90,Expense,Other,Enterprise,East,,VEND1118,Evidence public among modern president.
TRX109360,25-03-2023,-43283.22,Expense,Rent,Retail,East,,VEND1106,Say eat indicate mother though though.
TRX109361,01-12-2022,80703.07,Revenue,Product,Online,East,CUST10251,,People thank successful.
TRX109362,27-07-2023,124917.67,Revenue,Service,Enterprise,West,CUST10347,,Memory black executive admit address base serve.
TRX109363,26-04-2023,-23750.94,Expense,Supplies,Online,West,,VEND1089,Light speech deal know president.
TRX109364,28-10-2023,186872.74,Revenue,Product,Enterprise,East,CUST10343,,Now customer audience president smile face.
TRX109365,04-06-2022,74884.63,Revenue,Subscription,Enterprise,South,CUST10183,,Unit American evidence condition second major deep.
TRX109366,20-07-2022,-19171.60,Expense,Supplies,Retail,East,,VEND1039,Bit serious plan great far hold knowledge.
TRX109367,12-04-2023,95376.94,Revenue,Service,Enterprise,North,CUST10124,,Recently final relate line personal easy.
TRX109368,27-03-2022,76860.53,Revenue,Subscription,Enterprise,South,CUST10013,,Mouth thank whom play moment.
TRX109369,27-07-2022,169402.99,Revenue,Service,Online,East,CUST10254,,Question practice raise environmental space project.
TRX109370,06-08-2023,9974.39,Equity,Equity,Retail,South,,,Involve success reveal organization.
TRX109371,30-08-2023,266927.29,Revenue,Service,Retail,North,CUST10284,,Ever mission serious heart behavior professor story.
TRX109372,22-09-2023,166033.65,Revenue,Product,Enterprise,North,CUST10100,,Tree affect agent huge here old else.
TRX109373,30-12-2023,-62867.47,Expense,Payroll,Enterprise,West,,VEND1059,Indeed good between sometimes.
TRX109374,05-11-2022,-47217.26,Expense,Supplies,Retail,North,,VEND1032,Notice control example century.
TRX109375,24-12-2022,10311.03,Equity,Equity,Online,East,,,Money skill short ability goal space.
TRX109376,21-08-2023,-26206.72,Expense,Payroll,Online,South,,VEND1017,Specific staff ever deep.
TRX109377,06-10-2022,216271.64,Revenue,Service,Enterprise,South,CUST10083,,Even marriage market moment concern.
TRX109378,26-08-2022,113721.81,Revenue,Subscription,Retail,West,CUST10345,,Fire past very what employee former much.
TRX109379,15-07-2022,-56117.63,Expense,Utilities,Retail,West,,VEND1024,Decision rise role model run house firm.
TRX109380,26-12-2022,15045.34,Asset,Asset,Enterprise,West,,,Organization personal trouble you clearly beat car.
TRX109381,07-06-2022,-62114.08,Expense,Rent,Online,West,,VEND1017,Range if poor can stock drug.
TRX109382,28-11-2023,86618.70,Revenue,Subscription,Retail,West,CUST10239,,Dark teacher in system friend.
TRX109383,29-08-2023,193716.27,Revenue,Subscription,Online,East,CUST10344,,Research manager speech player lay opportunity budget.
TRX109384,23-08-2023,-47315.46,Expense,Supplies,Online,East,,VEND1039,Woman once agency first bill guess.
TRX109385,08-07-2023,140857.18,Revenue,Subscription,Online,East,CUST10064,,Government choice politics outside.
TRX109386,21-05-2022,222211.02,Revenue,Subscription,Online,East,CUST10164,,Shake chance skin.
TRX109387,24-06-2022,125683.30,Revenue,Subscription,Online,West,CUST10327,,Thought east paper board coach couple.
TRX109388,07-04-2023,21883.59,Revenue,Service,Retail,East,CUST10127,,Character environment everything ability firm game.
TRX109389,10-07-2022,129163.30,Revenue,Service,Online,East,CUST10287,,Identify decade training knowledge be factor race.
TRX109390,03-11-2022,-35799.33,Expense,Utilities,Online,East,,VEND1068,Box able quite question rich join.
TRX109391,02-06-2022,-32207.44,Expense,Supplies,Retail,West,,VEND1102,Yourself improve fill from particularly.
TRX109392,19-05-2022,-48923.30,Expense,Other,Online,South,,VEND1073,Possible himself media quality yeah community long guess.
TRX109393,03-06-2022,20403.16,Asset,Asset,Enterprise,East,,,Pretty interest standard provide.
TRX109394,15-07-2023,61579.46,Revenue,Product,Enterprise,South,CUST10263,,When guess city draw pretty animal.
TRX109395,17-11-2022,137865.83,Revenue,Service,Enterprise,North,CUST10083,,Worker personal involve his choice democratic beautiful president.
TRX109396,30-05-2023,-23258.10,Expense,Supplies,Online,South,,VEND1089,Later night she become only east.
TRX109397,29-10-2023,260518.73,Revenue,Subscription,Online,South,CUST10072,,Recognize material already down.
TRX109398,12-10-2023,-54148.05,Expense,Rent,Retail,South,,VEND1037,Significant and hair agent around.
TRX109399,12-12-2023,84659.69,Revenue,Subscription,Enterprise,East,CUST10195,,Understand economy message attention point trial Republican serious.
TRX109400,13-02-2023,106400.77,Revenue,Product,Enterprise,South,CUST10160,,Catch water drop all despite movement decision.
TRX109401,07-09-2022,174332.11,Revenue,Service,Online,South,CUST10283,,Likely war identify significant.
TRX109402,29-12-2022,162245.52,Revenue,Subscription,Retail,South,CUST10069,,Maybe pull goal sport region space performance couple.
TRX109403,17-09-2022,-25558.35,Expense,Payroll,Enterprise,West,,VEND1070,For law home administration election.
TRX109404,30-05-2023,-33142.82,Expense,Marketing,Retail,South,,VEND1075,How always attention support much administration edge.
TRX109405,15-12-2023,22291.71,Equity,Equity,Online,East,,,Trade here animal.
TRX109406,16-01-2022,8356.16,Asset,Asset,Online,East,,,Accept apply miss hit.
TRX109407,01-08-2022,118676.80,Revenue,Product,Enterprise,South,CUST10098,,Hospital chance type station gas me.
TRX109408,09-12-2023,-27476.41,Expense,Other,Retail,West,,VEND1074,Less number her trip by radio their medical.
TRX109409,15-02-2023,-92261.55,Expense,Payroll,Online,East,,VEND1078,Tough suggest foreign region situation them.
TRX109410,09-02-2023,157028.12,Revenue,Subscription,Retail,West,CUST10173,,Decide red someone.
TRX109411,02-03-2023,254043.92,Revenue,Service,Online,East,CUST10122,,Time city move produce after.
TRX109412,16-11-2023,94141.43,Revenue,Service,Online,North,CUST10170,,People talk money change leader.
TRX109413,08-11-2023,-53348.26,Expense,Rent,Online,South,,VEND1010,Beat lead effect analysis think.
TRX109414,07-12-2022,181801.99,Revenue,Product,Online,West,CUST10090,,Career activity offer seven wish into artist.
TRX109415,16-06-2022,283684.74,Revenue,Product,Enterprise,North,CUST10024,,Especially become break process bring whose.
TRX109416,09-06-2022,-32111.10,Expense,Marketing,Enterprise,North,,VEND1025,Degree great mind bar child official.
TRX109417,09-08-2022,-52100.25,Expense,Other,Retail,West,,VEND1027,Yeah feel now now quality stuff five.
TRX109418,15-02-2022,146903.54,Revenue,Subscription,Online,North,CUST10237,,Black according how boy edge subject sometimes.
TRX109419,28-01-2023,14840.27,Equity,Equity,Online,North,,,Message build site common degree shoulder.
TRX109420,10-08-2023,236710.06,Revenue,Service,Online,South,CUST10150,,Power strategy protect available everyone.
TRX109421,03-09-2023,-46513.54,Expense,Utilities,Enterprise,East,,VEND1007,Respond above identify make get animal new relationship.
TRX109422,16-12-2022,-31130.14,Expense,Payroll,Retail,East,,VEND1103,Hundred player certainly feeling.
TRX109423,16-01-2022,-27980.28,Expense,Marketing,Enterprise,South,,VEND1073,Set action western do need.
TRX109424,20-08-2022,-21149.78,Expense,Supplies,Enterprise,East,,VEND1112,Argue end daughter cover model.
TRX109425,16-10-2022,-36996.73,Expense,Utilities,Online,East,,VEND1018,Others born huge outside since card government.
TRX109426,04-09-2023,178710.13,Revenue,Service,Online,West,CUST10133,,Stage instead today all anyone fear time.
TRX109427,25-09-2022,252110.49,Revenue,Product,Online,North,CUST10308,,Financial nearly everybody special same according mother.
TRX109428,28-06-2022,-41061.61,Expense,Rent,Retail,North,,VEND1029,Against little wrong.
TRX109429,23-08-2023,154514.30,Revenue,Subscription,Retail,North,CUST10060,,The him father white must window arm.
TRX109430,07-06-2023,-44364.96,Expense,Supplies,Online,East,,VEND1088,Follow how close mouth.
TRX109431,03-10-2022,22366.71,Equity,Equity,Retail,East,,,Network police allow south we.
TRX109432,31-08-2022,134337.68,Revenue,Subscription,Retail,West,CUST10277,,Yet open step.
TRX109433,20-07-2023,-36327.60,Expense,Payroll,Retail,East,,VEND1055,Radio page tend especially.
TRX109434,06-05-2022,237816.24,Revenue,Product,Online,East,CUST10180,,Paper while artist guess.
TRX109435,27-10-2023,237031.81,Revenue,Product,Online,East,CUST10076,,Animal or market house each kitchen.
TRX109436,19-06-2022,253666.50,Revenue,Subscription,Retail,North,CUST10027,,Get do dog.
TRX109437,25-08-2023,-72603.73,Expense,Supplies,Online,North,,VEND1095,Avoid stand security since police.
TRX109438,13-11-2022,183733.85,Revenue,Subscription,Retail,North,CUST10220,,Law benefit present.
TRX109439,23-12-2022,55572.53,Revenue,Product,Online,East,CUST10094,,Company explain about family card leave stuff worry.
TRX109440,19-12-2022,111947.79,Revenue,Service,Retail,North,CUST10315,,With can state.
TRX109441,19-04-2023,117302.07,Revenue,Service,Online,North,CUST10359,,Rest technology throw ahead whole.
TRX109442,18-11-2023,124834.85,Revenue,Product,Retail,East,CUST10297,,Under draw economy.
TRX109443,16-03-2023,213911.44,Revenue,Service,Online,West,CUST10229,,Season loss mission continue.
TRX109444,20-11-2023,207512.07,Revenue,Subscription,Online,East,CUST10022,,Draw event still really indicate conference.
TRX109445,20-09-2023,108937.47,Revenue,Subscription,Online,North,CUST10292,,Short understand ahead science head wrong forget.
TRX109446,07-03-2023,174117.56,Revenue,Subscription,Enterprise,East,CUST10016,,Look young receive six population.
TRX109447,05-04-2023,141218.60,Revenue,Service,Retail,West,CUST10261,,Card how big debate.
TRX109448,07-03-2023,-34498.49,Expense,Marketing,Enterprise,South,,VEND1020,Culture enjoy life night important situation.
TRX109449,06-05-2023,-43309.55,Expense,Rent,Enterprise,South,,VEND1022,Lot major mouth former program finish.
TRX109450,17-11-2023,21050.70,Equity,Equity,Enterprise,South,,,Second as believe product.
TRX109451,29-06-2022,147601.83,Revenue,Product,Enterprise,South,CUST10316,,Past turn detail medical public true most current.
TRX109452,20-02-2023,142069.33,Revenue,Subscription,Retail,West,CUST10202,,City thousand appear against.
TRX109453,14-11-2023,72215.18,Revenue,Service,Online,East,CUST10104,,Should physical prove.
TRX109454,26-10-2022,124364.66,Revenue,Service,Retail,West,CUST10027,,Hand above head lot cold over consumer every.
TRX109455,21-11-2022,-11185.17,Expense,Payroll,Enterprise,West,,VEND1006,General contain sit question whom music.
TRX109456,12-07-2022,117450.15,Revenue,Product,Retail,South,CUST10356,,Garden around free appear.
TRX109457,31-10-2023,25566.76,Equity,Equity,Enterprise,West,,,Keep media option all nor space government.
TRX109458,09-09-2023,-50552.78,Expense,Rent,Retail,North,,VEND1038,Seek decade wait loss current exist.
TRX109459,09-05-2023,-52554.08,Expense,Rent,Retail,North,,VEND1116,Suddenly art only financial mean reflect.
TRX109460,13-08-2023,-18367.45,Expense,Marketing,Retail,East,,VEND1090,Idea east inside girl threat consider go.
